FxCycle,H3K9ac,Caspase3,H3K14ac,phH3_S10,PAX6,H3K27ac,H3K4me3,Total H3,clusterid
4.0788,3.9957,-0.14788,0.23883,0.13379,2.3039,3.5081,5.2382,2.1114,NPC/G0_G1/H3
4.2059,4.2534,-0.48773,0.3985,0.41897,1.9552,4.0648,5.2521,2.3318,NPC/G0_G1/H3
4.2635,4.6576,-0.074135,0.17368,-0.026059,2.5249,3.6991,4.7547,1.3316,NPC/G0_G1/H3
4.2378,4.1554,0.69309,0.19986,0.32688,1.8073,3.4867,5.0443,2.3833,NPC/G0_G1/H3
4.1343,4.1944,-0.30377,0.27052,0.27559,2.0116,3.2536,5.0954,1.7694,NPC/G0_G1/H3
4.1107,3.9132,0.082853,0.19391,0.18842,1.9476,2.5412,4.6793,1.0481,NPC/G0_G1/H3
4.095,4.7055,-0.60552,0.54553,0.12333,2.8101,4.6996,5.2138,2.1566,NPC/G0_G1/H3
4.3646,4.3946,-0.3796,0.25019,0.068353,2.074,3.1164,4.9062,1.3144,NPC/G0_G1/H3
4.2139,4.5104,0.10453,0.41022,-0.28511,2.5993,3.8346,4.7184,0.66099,NPC/G0_G1/H3
3.826,4.4892,0.51196,0.31139,0.27504,2.6815,4.3932,4.9133,2.5438,NPC/G0_G1/H3
4.2697,4.5933,-0.26237,0.041941,0.023604,2.1016,3.5975,5.0511,2.1722,NPC/G0_G1/H3
4.0205,4.2809,-0.29839,0.24142,0.32295,2.3726,3.3983,5.0494,2.0466,NPC/G0_G1/H3
4.3996,4.972,-0.549,0.38832,-0.083291,2.6275,4.3164,5.2444,1.9529,NPC/G0_G1/H3
4.2076,4.3661,-0.44052,-0.0026533,0.25423,2.2109,3.9664,5.1216,2.3532,NPC/G0_G1/H3
4.2101,4.2372,0.86194,0.15796,-0.064417,2.6175,4.0192,5.0555,2.2821,NPC/G0_G1/H3
4.2993,4.2069,-0.3068,0.11152,-0.026893,1.9883,2.5803,4.5621,0.92687,NPC/G0_G1/H3
4.3157,3.9902,-0.27336,0.24955,0.085856,2.4134,3.1351,4.9043,1.0522,NPC/G0_G1/H3
4.2109,4.6951,-0.78331,0.28624,0.14123,2.9717,4.5321,5.487,2.3648,NPC/G0_G1/H3
4.2625,4.442,-0.37042,0.099247,0.024064,2.6825,3.9629,4.8494,1.0127,NPC/G0_G1/H3
4.4052,4.0179,-0.64759,0.48497,0.32053,2.5389,3.489,4.9807,1.3527,NPC/G0_G1/H3
4.3836,4.4642,-0.2022,0.38556,0.4377,2.7374,3.3406,5.088,1.206,NPC/G0_G1/H3
4.3073,5.378,-0.28949,0.54333,-0.030389,3.4239,4.8992,5.2268,1.3585,NPC/G0_G1/H3
4.3972,4.9429,-0.23849,0.28219,-0.1059,2.69,4.3558,4.9898,0.96777,NPC/G0_G1/H3
4.3092,4.6562,-0.010001,0.19314,-0.12206,2.0855,4.2382,5.2061,2.41,NPC/G0_G1/H3
4.1271,4.6142,-0.59161,0.38178,0.32206,2.5308,3.8326,5.1063,1.7216,NPC/G0_G1/H3
4.3314,4.0087,4.577,0.2334,0.065493,2.0806,3.6448,5.4922,1.5583,NPC/G0_G1/H3
3.8411,4.0048,-0.22238,0.46367,0.26568,2.2339,3.3388,4.7913,1.6305,NPC/G0_G1/H3
4.3733,4.7456,-0.1641,0.29121,0.010942,2.7391,4.1702,5.3373,1.6457,NPC/G0_G1/H3
4.065,4.5966,-0.47507,0.32688,0.087665,2.3908,4.6142,5.5194,2.5018,NPC/G0_G1/H3
4.3896,4.3475,-0.45836,0.19777,0.087801,2.0832,3.0604,4.7351,1.4869,NPC/G0_G1/H3
4.2701,5.0606,-0.066089,0.74726,0.1254,2.3951,3.8635,5.381,1.5775,NPC/G0_G1/H3
4.2731,4.3768,0.012822,0.13927,0.09835,1.6815,3.5751,5.1168,2.1771,NPC/G0_G1/H3
4.5108,4.5723,-0.52687,0.25979,-0.044472,3.1332,3.1566,4.6809,0.70187,NPC/G0_G1/H3
4.0597,4.2817,-0.16746,0.28917,0.59504,2.843,3.6346,4.7902,1.9364,NPC/G0_G1/H3
4.3812,4.7536,-0.074712,0.27896,-0.09866,2.0131,2.9923,4.9308,1.019,NPC/G0_G1/H3
4.4386,3.761,-0.011203,-0.10343,0.033912,1.8113,3.3449,4.2702,1.2343,NPC/G0_G1/H3
4.2476,4.6386,0.36072,0.44364,-0.10248,2.4183,4.0188,4.9133,1.6055,NPC/G0_G1/H3
4.3347,4.3436,-0.47187,0.19343,0.38835,2.608,3.6046,4.7366,1.3685,NPC/G0_G1/H3
4.3432,4.5081,-0.3213,0.23954,-0.19261,2.0406,3.3549,4.9863,1.6169,NPC/G0_G1/H3
3.1789,4.5474,-0.39672,0.34565,0.59439,2.9905,4.4123,5.1552,2.6294,NPC/G0_G1/H3
4.4362,4.3195,-0.29031,0.4061,-0.048644,2.748,3.1429,5.0128,1.1051,NPC/G0_G1/H3
3.7062,4.4539,-0.28052,0.29064,0.34314,2.5153,3.6248,4.8493,1.5304,NPC/G0_G1/H3
3.917,4.1819,0.30961,0.31711,0.13611,1.8187,3.0721,4.7912,1.1649,NPC/G0_G1/H3
3.8524,4.0235,-0.21766,0.36199,0.062314,2.1325,3.0928,4.7369,1.3903,NPC/G0_G1/H3
4.008,4.0951,1.861,0.15213,0.18014,2.4278,3.2212,4.491,0.90321,NPC/G0_G1/H3
4.133,4.2183,1.1491,0.44432,0.05236,2.865,3.1599,4.9007,1.4258,NPC/G0_G1/H3
4.1127,4.5613,-0.32079,0.38985,0.082532,2.4111,3.923,5.0673,2.039,NPC/G0_G1/H3
4.4139,4.2827,-0.39344,0.035935,0.14423,2.3689,2.8199,4.7192,0.97679,NPC/G0_G1/H3
4.2543,4.1692,-0.59619,0.33902,0.27967,1.6878,3.591,5.3027,1.9151,NPC/G0_G1/H3
3.8779,4.7233,0.02065,0.35866,-0.085257,2.2002,4.2528,5.035,1.5503,NPC/G0_G1/H3
4.1169,5.1956,-0.19067,0.30013,0.35789,2.8566,4.1333,4.9652,0.85794,NPC/G0_G1/H3
4.3658,4.2405,-0.5794,0.41658,-0.078777,2.5461,3.7494,5.0885,1.5252,NPC/G0_G1/H3
4.4169,4.6849,0.2003,0.26314,0.23692,3.4681,4.326,5.0913,2.3971,NPC/G0_G1/H3
4.4074,4.1102,-0.27812,0.013655,0.032345,1.9285,2.8563,4.6952,0.90153,NPC/G0_G1/H3
3.8221,2.5706,5.3703,0.10969,0.29179,2.3976,2.8835,4.6553,1.5183,NPC/G0_G1/H3
4.2931,4.1091,-0.37083,0.17838,-0.072076,1.9528,2.7446,4.772,0.70359,NPC/G0_G1/H3
4.4191,4.1891,-0.91406,0.39691,0.2027,1.862,4.4158,5.3097,2.338,NPC/G0_G1/H3
4.3132,5.1343,1.0576,0.80584,0.40105,4.0325,3.6845,5.1961,2.9261,NPC/G0_G1/H3
4.2699,4.4715,-0.15778,0.47226,0.049904,3.5402,4.4592,5.475,1.7918,NPC/G0_G1/H3
3.8641,4.4615,-0.50013,0.44275,0.29072,2.3303,3.1081,4.9693,1.4462,NPC/G0_G1/H3
4.2702,4.4031,-0.35584,0.36487,0.091762,2.1034,3.5513,5.0791,1.4405,NPC/G0_G1/H3
4.4324,4.6719,-0.10925,0.3212,0.11983,2.0836,3.5486,5.1471,1.7077,NPC/G0_G1/H3
4.3466,4.4041,-0.59902,0.26773,0.08494,2.6352,3.9881,4.9609,1.5044,NPC/G0_G1/H3
4.3555,4.6443,0.94113,0.40094,0.16371,3.2987,4.0762,5.2682,1.5504,NPC/G0_G1/H3
4.0876,4.4773,-0.86574,0.21356,0.18763,3.1435,4.6769,5.2175,1.9852,NPC/G0_G1/H3
3.6744,3.6378,0.12561,0.085311,-0.021881,1.7073,2.631,4.2349,0.74349,NPC/G0_G1/H3
4.3004,4.1546,-0.62961,0.40769,0.38446,2.4276,4.7153,5.6903,1.2946,NPC/G0_G1/H3
4.3717,4.6808,-0.57774,0.31554,0.021119,1.9123,3.3867,4.9187,1.3394,NPC/G0_G1/H3
4.1558,4.6776,-0.55433,0.6792,0.075729,2.2148,3.3466,5.0027,1.5987,NPC/G0_G1/H3
4.3998,4.8676,-0.4365,-0.045422,0.018851,2.6906,4.1571,4.7928,1.4694,NPC/G0_G1/H3
4.2098,4.2069,-0.27016,0.20336,-0.12255,2.316,4.0545,5.1394,2.5579,NPC/G0_G1/H3
4.0136,4.2026,-0.12123,0.44533,0.28278,2.8248,3.6304,5.0569,1.2538,NPC/G0_G1/H3
4.349,4.6695,-0.57214,0.20597,0.086323,1.8483,3.4947,5.1528,2.0125,NPC/G0_G1/H3
4.3452,4.3052,-0.53483,0.23756,0.044418,2.1264,2.9856,4.7814,1.3195,NPC/G0_G1/H3
4.2377,4.1478,-0.053494,0.19763,-0.05972,1.8527,2.93,4.7913,1.0958,NPC/G0_G1/H3
3.9131,4.4112,-1.4006,0.32236,0.56868,1.8907,5.2476,5.8399,2.4544,NPC/G0_G1/H3
3.51,5.6843,-0.0079661,0.76399,0.036181,2.4896,3.7246,5.0438,1.7509,NPC/G0_G1/H3
4.31,4.1924,-0.6763,0.17402,0.15461,2.434,3.2513,4.8763,1.089,NPC/G0_G1/H3
4.4317,5.5525,-0.9006,0.51816,0.47146,2.9752,4.2137,5.4026,2.1379,NPC/G0_G1/H3
4.2049,4.1086,-0.29973,0.24458,-0.032606,1.6672,2.8743,4.8204,1.0152,NPC/G0_G1/H3
4.3705,4.4584,-0.71022,0.3678,0.33838,2.7725,4.3687,5.235,2.6776,NPC/G0_G1/H3
3.9605,4.1542,-0.37375,0.25755,0.17346,1.8573,2.552,4.6283,0.91432,NPC/G0_G1/H3
4.4524,4.2185,0.32197,0.21928,-0.0072221,2.2241,3.1461,4.9682,1.3092,NPC/G0_G1/H3
3.8677,3.9989,-0.11372,0.27635,0.064231,2.3121,2.508,4.3856,0.97551,NPC/G0_G1/H3
3.7967,4.5098,-0.075431,0.18185,0.155,2.5782,3.6346,4.8084,0.68558,NPC/G0_G1/H3
4.4,4.5371,-0.82533,0.16075,0.42873,3.2758,4.4576,4.9877,2.0361,NPC/G0_G1/H3
4.4202,4.524,-0.14675,0.17221,-0.24984,2.4238,2.7964,4.458,0.63885,NPC/G0_G1/H3
4.4437,4.3135,-0.56606,0.19224,0.10004,2.162,3.0718,4.998,1.6101,NPC/G0_G1/H3
4.0473,4.1644,-0.17252,0.33558,0.28708,2.7256,3.0646,4.8314,1.4197,NPC/G0_G1/H3
4.4249,3.9307,-0.29781,0.14111,-0.029146,2.4676,2.7569,4.5993,1.052,NPC/G0_G1/H3
4.4378,4.0892,-0.57653,0.23393,0.10437,2.2453,3.5087,5.1633,1.5827,NPC/G0_G1/H3
4.2222,4.6054,-0.30425,0.22974,-0.16117,3.1561,4.5681,5.1498,1.2168,NPC/G0_G1/H3
4.2971,3.8761,-0.30289,0.1581,-0.041645,2.2919,2.9021,4.5956,1.8145,NPC/G0_G1/H3
4.2566,4.4961,-0.61371,0.3168,0.17671,2.3859,3.279,4.9733,1.1928,NPC/G0_G1/H3
4.4396,4.6149,-0.60611,0.29516,-0.082685,2.1278,4.091,5.1981,1.9501,NPC/G0_G1/H3
4.2824,4.4135,-0.73292,0.11676,0.32211,3.2745,3.761,5.1872,1.7088,NPC/G0_G1/H3
4.2084,5.1826,-0.24548,0.36728,0.97713,3.6702,4.4782,5.2933,1.9601,NPC/G0_G1/H3
4.3844,4.776,-0.74185,0.25457,0.18223,2.2254,4.1846,4.9758,1.5873,NPC/G0_G1/H3
4.508,4.5177,-0.33143,0.28967,-0.20174,2.8573,3.1075,4.8994,0.91403,NPC/G0_G1/H3
4.1875,4.1396,-0.43761,0.29159,0.18814,1.6999,2.9618,4.7673,1.2847,NPC/G0_G1/H3
4.2626,3.8687,-0.52316,0.31306,0.024086,1.7457,2.661,4.8802,1.2185,NPC/G0_G1/H3
4.2723,4.4458,-0.37203,0.29464,0.10185,1.8173,3.7392,5.0321,1.8456,NPC/G0_G1/H3
4.4611,4.6125,-0.47407,0.11577,0.041525,2.6168,3.2455,4.7574,1.0514,NPC/G0_G1/H3
3.9343,4.0832,-0.54739,0.25618,0.22901,2.5402,2.9555,4.9392,1.1609,NPC/G0_G1/H3
4.4145,5.2772,-0.45493,0.52738,0.18626,2.9827,5.1673,5.3342,1.9885,NPC/G0_G1/H3
3.7955,4.5784,-0.49646,0.4215,0.4177,2.2923,3.6039,4.9768,1.789,NPC/G0_G1/H3
4.2435,4.8217,-0.36025,0.5155,-0.058717,2.5135,3.7618,5.0322,1.3094,NPC/G0_G1/H3
4.4499,4.8762,-0.63488,0.38338,0.2969,2.423,4.5058,4.8746,1.2794,NPC/G0_G1/H3
3.9617,4.4412,0.02916,0.23344,0.12498,2.6204,3.6069,4.6431,0.81531,NPC/G0_G1/H3
4.2073,4.2231,-0.41724,0.25083,0.032553,2.0724,2.9205,4.9165,1.4924,NPC/G0_G1/H3
4.3992,4.6952,1.611,0.14886,0.1454,3.0614,4.061,4.7779,1.2484,NPC/G0_G1/H3
3.9034,4.7062,-0.04727,0.38203,-0.12362,2.2385,4.284,4.8753,1.4458,NPC/G0_G1/H3
4.4672,4.2246,0.051411,0.14602,0.015285,2.4331,3.1146,4.7031,1.1837,NPC/G0_G1/H3
4.0016,4.1674,-0.43946,0.38385,0.30417,2.4287,3.5129,4.8303,1.3353,NPC/G0_G1/H3
4.3688,4.6421,-0.20813,0.33007,-0.0068783,2.302,3.3526,4.7391,1.2208,NPC/G0_G1/H3
4.3925,4.1467,-0.24479,0.25603,-0.21309,2.309,2.7259,4.8259,0.82268,NPC/G0_G1/H3
4.4077,4.3826,-0.69785,0.31178,0.066594,2.6423,3.6701,5.3288,1.7401,NPC/G0_G1/H3
4.4331,4.7007,-0.27232,0.23712,-0.16572,3.0015,3.8793,4.7956,0.65479,NPC/G0_G1/H3
4.3936,4.1964,-0.40509,0.21376,-0.27623,3.2694,3.4917,4.9494,0.94664,NPC/G0_G1/H3
4.2873,4.2011,-0.65087,0.36049,0.18525,2.3985,3.0555,4.8698,1.1666,NPC/G0_G1/H3
3.5089,4.3093,0.22156,0.31925,0.14158,1.9257,2.5141,4.4403,1.1224,NPC/G0_G1/H3
4.3526,5.2458,-0.12219,0.13359,-0.14974,3.1241,4.0224,4.6636,1.4491,NPC/G0_G1/H3
3.8378,4.3815,-0.15124,0.36198,-0.023376,2.3231,3.7213,4.7823,1.2486,NPC/G0_G1/H3
4.4534,5.4414,-0.74528,0.78463,0.47823,1.8712,4.9931,5.6432,2.8935,NPC/G0_G1/H3
3.9682,4.3771,-0.7704,0.25438,0.12509,2.293,4.1157,5.0401,2.2319,NPC/G0_G1/H3
3.7993,4.4835,-0.99805,0.43348,0.37705,3.1041,4.2421,5.194,1.9378,NPC/G0_G1/H3
4.3493,4.3598,-0.4735,0.46843,0.2398,2.1953,4.1322,5.3411,1.9421,NPC/G0_G1/H3
4.1728,4.2528,-0.24076,0.28713,0.30827,2.8174,3.1532,4.5751,1.2116,NPC/G0_G1/H3
4.3575,4.5843,-0.45931,0.18671,-0.15345,2.0693,4.4286,4.9992,1.7301,NPC/G0_G1/H3
3.9552,4.0808,-0.36476,0.34127,0.29605,2.2825,2.9754,4.8787,1.1545,NPC/G0_G1/H3
4.2035,4.3324,-0.41071,0.24337,0.044129,1.763,2.7543,4.7229,1.1391,NPC/G0_G1/H3
4.341,3.9055,-0.20399,0.17382,0.10717,2.7825,3.3101,4.7919,1.5731,NPC/G0_G1/H3
4.2791,4.6716,-0.43241,0.274,0.23049,3.2963,4.5196,5.2934,1.7362,NPC/G0_G1/H3
4.2865,4.5997,-0.72462,0.28073,0.0086741,2.7286,4.4652,5.1236,1.5862,NPC/G0_G1/H3
4.4955,4.1509,-0.15511,0.23754,-0.095062,2.9054,3.46,5.2251,1.869,NPC/G0_G1/H3
4.3909,4.3277,0.55529,0.50409,0.29851,2.6726,4.7737,5.1325,1.3864,NPC/G0_G1/H3
4.4432,4.3828,0.27675,0.46957,0.59984,2.9506,3.5863,5.3547,2.0123,NPC/G0_G1/H3
3.2424,5.0807,-0.00086617,0.5455,0.20797,3.0534,4.6555,4.8893,1.8018,NPC/G0_G1/H3
4.4014,4.6229,-0.2928,0.29934,0.22822,2.9728,4.1238,5.043,1.567,NPC/G0_G1/H3
4.1392,4.3484,1.3911,0.45719,0.20277,3.6164,4.4833,5.451,2.6891,NPC/G0_G1/H3
4.3908,4.3972,-0.39321,0.29376,0.21653,2.5898,3.4825,5.0259,1.6659,NPC/G0_G1/H3
4.2927,4.8675,-0.56595,0.31099,0.061914,2.3225,3.6556,4.7208,0.76534,NPC/G0_G1/H3
4.3728,4.0021,-0.47039,0.20647,0.061931,1.6761,2.8278,4.8374,1.5662,NPC/G0_G1/H3
4.2685,3.9317,-0.17968,0.27549,-0.17487,2.3309,3.1521,4.875,1.2239,NPC/G0_G1/H3
4.3723,4.4986,-0.15977,0.19798,-0.094728,1.9118,3.3419,4.7896,1.1903,NPC/G0_G1/H3
4.0067,4.6108,-0.38451,0.39743,0.13303,1.7711,3.5183,4.9939,1.466,NPC/G0_G1/H3
4.5079,4.706,-0.31584,0.25476,-0.18777,2.0923,3.3577,4.8477,0.86558,NPC/G0_G1/H3
4.2072,4.6169,-0.14542,0.29489,-0.023212,2.3196,3.3795,4.8369,1.1041,NPC/G0_G1/H3
4.4582,4.4416,-0.58998,0.42011,0.16069,2.7594,3.9481,5.2549,1.584,NPC/G0_G1/H3
4.307,4.0961,-0.15867,0.20594,-0.090278,2.0341,2.7021,4.7418,0.84252,NPC/G0_G1/H3
4.2062,4.1799,-0.37004,0.18155,0.14286,2.447,3.0441,4.8515,1.0861,NPC/G0_G1/H3
4.1472,4.8498,-0.24678,0.5298,0.16047,1.6662,4.4428,5.2023,1.9757,NPC/G0_G1/H3
4.4559,4.8137,-0.61567,0.079739,-0.064674,2.1527,3.108,4.5278,1.1817,NPC/G0_G1/H3
4.3646,4.5253,-0.41072,0.20298,0.25989,2.8107,4.4092,5.2009,2.3631,NPC/G0_G1/H3
4.4134,4.3897,-0.4313,0.30531,0.11947,1.779,3.4316,4.9972,1.6768,NPC/G0_G1/H3
3.9448,4.4489,-0.044955,0.45224,-0.18012,1.9073,3.5255,4.6292,1.1049,NPC/G0_G1/H3
4.2226,4.3925,-0.26277,0.34163,-0.26169,2.6053,4.2884,5.2211,1.9968,NPC/G0_G1/H3
4.3469,3.8847,-0.63554,0.31883,0.34293,1.6893,3.1077,4.9671,1.5401,NPC/G0_G1/H3
4.2253,4.25,-0.3484,0.37079,0.19831,2.4417,3.5558,4.7928,1.4726,NPC/G0_G1/H3
4.32,4.5322,-0.17675,0.31606,-0.040209,1.947,3.7559,4.9463,2.1015,NPC/G0_G1/H3
4.1547,3.8101,-0.24429,0.36274,0.12052,2.3493,3.0247,5.0216,1.2701,NPC/G0_G1/H3
4.2012,4.1742,0.08741,0.39206,0.18256,1.8196,3.1956,4.9238,1.0052,NPC/G0_G1/H3
4.4214,4.1143,-0.62299,0.28795,-0.065155,1.8717,2.8256,4.8245,1.0961,NPC/G0_G1/H3
4.4852,4.3812,-0.73411,0.39955,-0.044692,2.3456,3.933,4.7726,1.4396,NPC/G0_G1/H3
4.1153,4.2924,-0.64519,0.40283,0.42288,3.2041,4.364,5.2495,2.234,NPC/G0_G1/H3
4.462,4.565,-0.46527,0.27422,0.21928,2.5838,3.3059,5.144,1.3665,NPC/G0_G1/H3
3.5744,4.2978,-0.57686,0.40975,0.32498,2.8321,4.3171,5.1261,2.2032,NPC/G0_G1/H3
4.0726,4.0194,-0.2826,0.2008,0.37001,2.4499,2.9121,4.5389,0.85336,NPC/G0_G1/H3
4.3969,3.8415,-0.68354,0.15325,0.22111,1.9035,2.4483,4.6514,1.0703,NPC/G0_G1/H3
4.1836,4.381,-0.28069,0.15437,0.066861,2.2755,3.2599,4.5919,1.2068,NPC/G0_G1/H3
4.4911,4.3334,-0.5921,0.28146,0.047903,1.9473,3.3388,4.8062,0.74071,NPC/G0_G1/H3
3.9345,4.3669,-0.53826,0.27269,0.10217,2.0141,3.3647,4.7295,0.71617,NPC/G0_G1/H3
3.7922,5.6853,0.27044,0.444,-0.30801,2.9417,5.3613,5.3097,2.804,NPC/G0_G1/H3
4.4125,4.6273,-0.68789,0.19042,0.26768,2.2875,3.4476,5.0117,1.3838,NPC/G0_G1/H3
4.1651,4.0863,-0.22439,0.52606,-0.070044,2.9927,3.3047,4.8749,0.76618,NPC/G0_G1/H3
3.6686,4.4874,-0.2357,0.44397,0.55922,3.3971,4.506,5.054,1.8677,NPC/G0_G1/H3
4.4411,4.408,-0.39697,0.13351,-0.081636,1.7772,3.1006,4.669,0.72755,NPC/G0_G1/H3
4.4391,4.094,-0.57465,0.22725,0.053163,1.9039,2.6465,4.7142,1.0014,NPC/G0_G1/H3
3.9207,4.445,-0.27252,0.33293,0.024824,2.4576,3.3508,4.8382,1.6094,NPC/G0_G1/H3
4.4966,4.6029,-0.19515,0.18865,0.043988,2.0182,3.4833,4.965,1.5549,NPC/G0_G1/H3
4.4915,4.3941,-0.2555,0.38883,-0.018382,2.7671,4.1593,4.9245,1.8068,NPC/G0_G1/H3
4.4196,4.5479,-0.45166,0.31435,-0.062976,2.111,3.7263,4.9799,1.5261,NPC/G0_G1/H3
4.3581,4.5221,-0.7246,0.44098,0.015538,2.3919,4.1935,5.0571,2.029,NPC/G0_G1/H3
4.2553,5.6046,-0.17739,0.63974,0.76831,3.9151,4.9204,5.4233,1.8513,NPC/G0_G1/H3
4.3902,4.0484,-0.21016,0.16667,-0.024702,2.1836,2.692,4.9086,0.9447,NPC/G0_G1/H3
4.2657,4.0004,-0.47228,0.0593,0.1345,2.274,3.5534,4.5695,0.87427,NPC/G0_G1/H3
4.1987,4.2181,-0.50896,0.29702,0.056308,2.2701,2.9619,4.9283,1.2987,NPC/G0_G1/H3
3.9988,4.3054,-0.58229,0.20686,0.21411,2.4467,4.0419,4.9997,1.0212,NPC/G0_G1/H3
3.2692,4.3369,0.36485,0.52115,0.065098,3.2183,3.7985,4.754,1.5571,NPC/G0_G1/H3
4.4449,5.3091,-0.39572,0.53161,0.052899,3.3365,4.3387,5.2537,1.6454,NPC/G0_G1/H3
4.3769,4.6806,-0.47991,0.030422,-0.15941,2.9611,3.8014,4.3426,0.81733,NPC/G0_G1/H3
4.2688,5.2608,-0.42367,0.38726,-0.013564,3.8606,4.4007,5.1563,1.6525,NPC/G0_G1/H3
3.9684,4.7224,-0.12926,0.39771,-0.009625,2.0013,3.5175,4.7201,1.3112,NPC/G0_G1/H3
4.1643,4.286,0.23131,0.16688,0.14317,1.8868,3.1602,4.8184,1.6236,NPC/G0_G1/H3
4.3656,4.8846,-0.25216,0.37374,0.0079139,2.7556,3.761,5.138,1.1956,NPC/G0_G1/H3
3.8927,4.3686,-0.22221,0.34924,0.26998,2.4532,3.563,4.7483,1.4603,NPC/G0_G1/H3
4.3613,3.8608,0.011102,0.13016,-0.034893,2.5657,3.6304,4.5646,1.437,NPC/G0_G1/H3
4.1092,4.5073,-0.38923,0.3817,0.10241,2.6986,3.8105,4.9643,1.5846,NPC/G0_G1/H3
4.3601,4.4562,-0.31936,0.2978,-0.11799,2.6069,3.4229,4.8349,1.3047,NPC/G0_G1/H3
3.9599,4.3879,0.011628,0.37087,-0.061262,2.4673,3.457,4.8581,1.4855,NPC/G0_G1/H3
4.4557,4.6685,-0.37175,0.28726,0.088395,2.8086,4.2199,4.9027,1.6461,NPC/G0_G1/H3
4.3259,4.4442,-0.33528,0.23917,-0.17495,1.8698,3.0875,4.8921,1.6129,NPC/G0_G1/H3
4.0817,4.6862,-0.17082,0.27302,-0.18899,3.3556,3.4903,4.9021,1.1277,NPC/G0_G1/H3
4.2724,4.3903,-0.42861,0.11211,-0.030255,2.58,3.4541,4.9195,0.98501,NPC/G0_G1/H3
4.0504,4.6947,-0.43457,0.37548,0.20264,2.6902,3.6989,4.9891,1.5717,NPC/G0_G1/H3
3.7305,4.7499,0.058883,0.61892,0.67786,3.0954,3.4478,4.4433,1.0628,NPC/G0_G1/H3
3.7414,4.2337,0.090632,0.39569,0.38757,2.7244,3.1315,5.0029,1.2785,NPC/G0_G1/H3
4.3348,4.474,-0.45241,0.34883,0.22469,1.6836,3.7894,5.1194,1.7814,NPC/G0_G1/H3
4.3891,4.3219,-0.47926,0.28686,-0.081742,2.426,3.2925,4.8983,1.6574,NPC/G0_G1/H3
4.4371,4.5149,-0.44105,0.23923,0.024788,2.1359,3.1686,4.7349,1.162,NPC/G0_G1/H3
4.3794,4.825,-1.2094,0.25064,0.4379,3.0584,5.0268,5.05,1.4012,NPC/G0_G1/H3
4.4034,4.2867,-0.59081,0.20039,-0.016785,2.1064,3.2946,4.7671,1.1801,NPC/G0_G1/H3
4.3684,4.0829,-0.31816,0.30327,0.081054,2.3167,3.3081,4.8362,1.393,NPC/G0_G1/H3
4.4622,4.2371,-0.51045,0.30777,-0.051528,2.5023,3.7961,5.2069,2.2261,NPC/G0_G1/H3
4.2295,4.6988,-0.52315,0.41269,0.17087,2.5387,4.3344,4.9993,1.6159,NPC/G0_G1/H3
4.2721,3.8827,-0.28378,0.13458,-0.047349,2.1846,2.717,4.7467,0.64384,NPC/G0_G1/H3
4.2537,4.5207,-0.43138,0.35103,-0.014947,2.321,2.8328,4.7456,1.1327,NPC/G0_G1/H3
4.4285,4.3285,-0.27074,0.38616,-0.16504,2.7823,4.1484,4.9401,1.6,NPC/G0_G1/H3
4.2786,4.3037,-0.46983,0.3938,0.096172,1.911,3.2843,5.0338,1.711,NPC/G0_G1/H3
3.9363,4.7055,-0.23491,0.5617,-0.046901,1.9293,4.1382,4.8887,2.2717,NPC/G0_G1/H3
4.1533,4.3784,-0.42618,0.46723,0.079736,1.9885,3.8463,4.9374,0.97453,NPC/G0_G1/H3
4.1758,4.7835,0.029078,0.38114,-0.18432,2.5129,3.8384,4.8122,1.3995,NPC/G0_G1/H3
4.405,4.4313,-0.67438,0.12237,0.21038,2.7747,3.4628,4.8768,0.88584,NPC/G0_G1/H3
3.5712,4.4574,-0.031709,0.4893,0.13553,2.5552,3.914,4.8501,1.4653,NPC/G0_G1/H3
4.3999,4.4887,-0.46807,0.45524,0.058571,2.115,3.586,4.6445,0.69048,NPC/G0_G1/H3
4.0738,4.4543,0.0598,0.07725,0.53765,3.1529,4.4357,4.8059,1.6415,NPC/G0_G1/H3
4.1681,4.4554,-0.49537,0.26332,0.24525,2.596,3.3771,4.9098,1.0002,NPC/G0_G1/H3
4.1399,3.7598,0.020591,0.1465,-0.12455,2.3611,2.6695,4.5265,1.4579,NPC/G0_G1/H3
3.5576,4.3585,-0.14801,0.71896,0.20234,2.2277,3.7596,4.677,0.75132,NPC/G0_G1/H3
4.0485,4.6352,-0.53851,0.42575,0.22163,1.8311,4.2346,5.1898,1.9022,NPC/G0_G1/H3
4.2373,4.2053,-0.36844,0.1861,0.0020142,2.0495,2.683,4.6731,1.0858,NPC/G0_G1/H3
4.4278,4.4835,-0.37558,0.39198,-0.039362,1.9552,4.0168,5.1202,1.554,NPC/G0_G1/H3
4.1848,4.4987,-0.015958,0.38931,-0.22204,2.5664,3.7745,4.9148,1.16,NPC/G0_G1/H3
4.1219,4.4426,0.12732,0.50367,-0.11085,3.1536,4.0263,5.2173,2.2615,NPC/G0_G1/H3
4.034,4.4806,-0.50647,0.37163,0.24183,2.963,3.506,4.9935,1.8541,NPC/G0_G1/H3
4.1001,4.6166,0.035996,0.30517,0.27645,1.8465,3.8171,5.2576,2.1544,NPC/G0_G1/H3
4.2176,4.2793,-0.41141,0.35923,0.096194,1.8782,3.3978,5.1449,1.8921,NPC/G0_G1/H3
