event,mfi,gate,OmiqFileIndex,genotype,feature
608,0.42978,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
614,0.79165,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
617,0.64152,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
620,0.73448,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
621,0.80713,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
622,0.40537,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
680,0.6649,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
703,1.2521,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
782,0.77765,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
813,0.73492,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
860,0.53867,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
866,0.41531,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
893,0.65733,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
914,0.62881,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
923,0.76563,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
947,0.74119,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
976,0.47914,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
977,0.45369,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
978,0.43811,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
993,0.60764,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
995,0.44977,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
996,0.47932,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
997,0.62647,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
998,0.77673,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1002,0.78989,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1014,0.46024,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1026,0.51806,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1030,0.59023,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1158,0.53309,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1196,0.36182,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1200,0.67279,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1212,0.49585,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1249,0.52283,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1270,0.47776,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1286,0.74642,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1295,0.68382,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1308,0.26028,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1310,0.62975,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1331,0.36382,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1334,0.5487,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1335,0.37279,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1337,0.65669,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1342,0.8443,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1348,0.44487,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1355,0.9852,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1356,0.652,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1376,0.62905,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1403,0.49805,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1407,0.29502,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1408,0.73272,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1425,1.0522,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1434,0.55711,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1469,0.46474,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1500,0.59307,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1510,0.52047,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1517,0.61077,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1525,0.95865,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1529,0.60779,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1530,0.96221,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1547,1.0087,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1579,0.66662,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1581,0.87393,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1594,0.40813,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1617,0.52161,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1626,0.46322,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1645,0.55982,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1651,0.43643,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1658,0.77199,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1683,0.3212,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1687,0.42933,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1716,0.45495,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1718,0.49591,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1723,0.5235,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1733,0.58926,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1738,0.57206,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1745,0.80892,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1752,0.46468,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1756,0.43115,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1759,0.43927,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1763,0.33851,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1797,1.0414,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1800,0.57504,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1802,0.51752,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1805,1.0344,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1806,0.57148,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1807,0.49746,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1815,0.51512,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1824,0.34526,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1831,0.38242,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1842,1.0262,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1844,0.62811,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1857,0.61054,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1864,0.54674,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1867,0.42802,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1872,0.52128,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1892,0.9886,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1909,0.40021,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1911,0.68232,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1952,0.73202,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1959,0.48417,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1984,0.69078,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
1993,0.83572,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2017,0.67147,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2045,1.0082,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2064,0.49334,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2068,0.77609,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2072,0.45549,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2109,0.83812,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2110,0.51853,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2121,0.80817,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2123,0.49315,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2127,0.56873,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2135,0.59479,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2136,0.39893,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2139,0.82567,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2160,0.49753,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2183,0.33206,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2184,0.53303,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2204,0.71644,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2214,1.2294,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2215,0.43361,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2218,0.62561,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2222,0.69872,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2249,0.46675,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2255,0.69238,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2259,0.59344,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2260,0.77829,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2266,0.55654,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2281,0.73246,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2290,0.92493,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2311,0.52723,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2315,0.34643,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2320,0.91911,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2324,0.79527,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2325,0.519,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2331,0.41454,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2345,0.50469,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2354,0.80948,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2363,1.0169,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2366,0.62592,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2387,0.98626,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2392,0.51034,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2438,0.42898,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2444,0.55512,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2448,0.92279,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2449,0.48778,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2451,0.34307,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2456,0.4253,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2463,0.49521,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2481,0.55633,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2484,0.48209,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2520,0.45208,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2529,0.45477,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2540,0.42378,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2561,0.55477,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2565,0.77062,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2574,0.4757,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2595,0.6658,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2602,0.73351,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2617,0.56945,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2633,0.43511,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2655,0.67493,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2668,0.61808,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2671,0.3949,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2682,0.91494,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2689,0.73633,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2708,0.93294,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2725,0.4347,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2733,0.62733,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2739,0.55605,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2756,0.36726,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2765,0.40456,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2771,0.89073,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2778,0.80067,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2785,0.4089,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2803,0.42723,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2810,0.61846,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2814,0.39564,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2828,0.45699,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2830,0.36652,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2868,0.44288,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2878,0.91128,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2891,0.40732,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2902,0.70118,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2908,0.56297,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2929,0.41719,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2939,0.62514,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2960,0.48505,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2962,0.4503,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2974,0.46,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2989,0.42401,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2990,0.71015,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
2999,0.76636,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3011,0.28015,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3017,0.54325,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3022,0.61962,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3026,0.5518,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3074,0.47235,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3087,0.71428,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3090,0.57104,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3091,0.41881,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3131,0.83918,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3134,0.93881,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3146,1.1855,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3154,0.43585,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3168,0.4406,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3176,0.60452,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3182,0.42272,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3190,0.47062,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3194,0.33404,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3201,0.60498,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3217,0.43436,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3224,0.33842,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3232,0.4335,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3234,0.84401,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3238,1.0283,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3250,0.44323,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3255,0.64622,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3279,0.60855,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3300,0.47664,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3304,0.38747,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3318,0.3421,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3320,0.50142,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3328,0.53364,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3337,0.54835,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3341,0.91656,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3349,0.42025,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3355,0.58437,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3360,0.47019,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3365,0.35376,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3380,0.8759,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3394,1.141,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3410,0.4503,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3439,0.46152,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3451,0.86025,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3452,0.84846,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3488,0.41207,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3500,0.42429,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3505,0.46541,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3509,0.80161,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3544,0.62195,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3570,0.41714,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3608,0.59471,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3610,0.65136,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3634,1.1264,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3642,0.40895,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3653,0.53791,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3656,1.1206,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3657,0.55222,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3661,0.44823,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3673,1.0347,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3679,0.55718,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3686,0.58282,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3704,0.69221,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3721,1.0112,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3734,0.46376,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3744,0.55982,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3751,1.2406,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3767,0.72598,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3770,0.89143,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3788,0.89926,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3802,0.86998,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3828,1.01,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3852,0.94274,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3864,0.71238,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3866,1.2598,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3869,0.97135,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3874,0.61031,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3875,0.56433,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3888,0.8252,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3893,0.54688,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3895,0.80469,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3915,0.41327,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
3919,0.5346,H3,CPI_ipsc_WT DMSO H3+Me1_056.fcs,WTC11,H3K4me1
